tcp.analysis.ack_rtt,ip.dsfield.ecn,throughput
1.17e-05,0,138075.473
1.04e-05,0,964543.777
5.76e-05,1,151434.687
0.000178104,1,5182664.745
3.4e-05,1,413140.5992
2.39e-05,1,568595.6324
4.54e-05,0,107036.8541
4.88e-05,1,228301.2645
0.000170693,1,5111808.0
5.4e-05,1,877975.7451
4.38e-05,1,1553261.541
0.000197066,0,262953.2786
0.000175371,0,188829.5116
2.51e-05,1,1588134.524
2.49e-05,1,245658.5035
0.000142345,1,5298068.211
5.05e-05,1,482797.5827
1.53e-05,0,175663.7195
4.86e-05,0,371140.0221
5.67e-05,1,186466.6355
0.000196613,1,4458680.913
5.25e-05,1,154692.6944
0.000188832,1,4567619.016
2.37e-05,0,140644.7677
6e-05,1,358723.3684
0.000185334,0,4218271.451
4.26e-05,1,50507.45279
0.000182235,1,4466289.584
2.13e-05,1,2499757.112
6.44e-06,0,1810787.009
3.78e-05,0,101876.5531
3.66e-05,1,553680.0711
3.19e-05,1,757743.3978
